CreatedDate,CreatedTime,Distance in Cm
16032019,6:01:05 PM,77.5
16032019,6:01:15 PM,77.5
16032019,6:01:25 PM,77.5
16032019,6:01:35 PM,77.5
16032019,6:01:45 PM,77.5
16032019,6:01:55 PM,77.9
16032019,6:02:05 PM,77.9
16032019,6:02:15 PM,78.3
16032019,6:02:25 PM,77.5
16032019,6:02:35 PM,77.4
16032019,6:02:45 PM,78
16032019,6:02:55 PM,77.9
16032019,6:03:05 PM,77.6
16032019,6:03:15 PM,77.5
16032019,6:03:25 PM,78
16032019,6:03:35 PM,78.4
16032019,6:03:45 PM,78
16032019,6:03:55 PM,77.9
16032019,6:04:05 PM,77.9
16032019,6:04:15 PM,78.3
16032019,6:04:25 PM,77.9
16032019,6:04:35 PM,77.9
16032019,6:04:45 PM,77.5
16032019,6:04:55 PM,78.3
16032019,6:05:05 PM,76.6
16032019,6:05:15 PM,77.1
16032019,6:05:25 PM,77
16032019,6:05:35 PM,77.6
16032019,6:05:45 PM,77.1
16032019,6:05:55 PM,77.1
16032019,6:06:05 PM,77
16032019,6:06:15 PM,78
16032019,6:06:25 PM,77.9
16032019,6:06:35 PM,77.9
16032019,6:06:45 PM,77.5
16032019,6:06:55 PM,77.9
16032019,6:07:05 PM,77.1
16032019,6:07:15 PM,77.9
16032019,6:07:25 PM,77.1
16032019,6:07:35 PM,77
16032019,6:07:45 PM,77.9
16032019,6:07:55 PM,78
16032019,6:08:05 PM,78.4
16032019,6:08:15 PM,77.9
16032019,6:08:25 PM,78.3
16032019,6:08:35 PM,78.4
16032019,6:08:45 PM,78.4
16032019,6:08:55 PM,77.9
16032019,6:09:05 PM,77.9
16032019,6:09:15 PM,77.9
16032019,6:09:25 PM,77.9
16032019,6:09:35 PM,78.3
16032019,6:09:45 PM,77.9
16032019,6:09:55 PM,77.4
16032019,6:10:05 PM,77.9
16032019,6:10:15 PM,77.9
16032019,6:10:25 PM,77.5
16032019,6:10:35 PM,77.5
16032019,6:10:45 PM,78.4
16032019,6:10:55 PM,77
16032019,6:11:05 PM,78.3
16032019,6:11:15 PM,78.8
16032019,6:11:25 PM,77.1
16032019,6:11:35 PM,77
16032019,6:11:45 PM,78.4
16032019,6:11:55 PM,78.4
16032019,6:12:05 PM,78.3
16032019,6:12:15 PM,78.8
16032019,6:12:25 PM,78.4
16032019,6:12:35 PM,78.4
16032019,6:12:45 PM,78.4
16032019,6:12:55 PM,78.4
16032019,6:13:05 PM,78.3
16032019,6:13:15 PM,77.1
16032019,6:13:25 PM,78.4
16032019,6:13:35 PM,78.4
16032019,6:13:45 PM,77.9
16032019,6:13:55 PM,78.3
16032019,6:14:05 PM,78.4
16032019,6:14:15 PM,77.9
16032019,6:14:25 PM,78
16032019,6:14:35 PM,77.5
16032019,6:14:45 PM,78
16032019,6:14:55 PM,77.9
16032019,6:15:05 PM,77.6
16032019,6:15:15 PM,77.9
16032019,6:15:25 PM,78.3
16032019,6:15:35 PM,77.9
16032019,6:15:45 PM,77.5
16032019,6:15:55 PM,77.5
16032019,6:16:05 PM,77.1
16032019,6:16:15 PM,77.5
16032019,6:16:25 PM,77.6
16032019,6:16:35 PM,77.5
16032019,6:16:45 PM,77.5
16032019,6:16:55 PM,77.5
16032019,6:17:05 PM,77.9
16032019,6:17:15 PM,78
16032019,6:17:25 PM,78.4
16032019,6:17:35 PM,77.9
16032019,6:17:45 PM,77.5
16032019,6:17:55 PM,77.9
16032019,6:18:05 PM,77.1
16032019,6:18:15 PM,77.2
16032019,6:18:25 PM,77.1
16032019,6:18:35 PM,77.5
16032019,6:18:45 PM,77.1
16032019,6:18:55 PM,77.1
16032019,6:19:05 PM,77.5
16032019,6:19:15 PM,77
16032019,6:19:25 PM,77.5
16032019,6:19:35 PM,77.9
16032019,6:19:45 PM,77.2
16032019,6:19:55 PM,77.9
16032019,6:20:05 PM,78
16032019,6:20:15 PM,77.5
16032019,6:20:25 PM,78
16032019,6:20:35 PM,77.5
16032019,6:20:45 PM,77.9
16032019,6:20:55 PM,77.5
16032019,6:21:05 PM,77.5
16032019,6:21:15 PM,78
16032019,6:21:25 PM,78
16032019,6:21:35 PM,77.9
16032019,6:21:45 PM,77.5
16032019,6:21:55 PM,77.1
16032019,6:22:05 PM,77.1
16032019,6:22:15 PM,77.9
16032019,6:22:25 PM,77.5
16032019,6:22:35 PM,77.1
16032019,6:22:45 PM,77.5
16032019,6:22:55 PM,77.1
16032019,6:23:05 PM,77.9
16032019,6:23:15 PM,78.4
16032019,6:23:25 PM,77.9
16032019,6:23:35 PM,78.3
16032019,6:23:45 PM,77.9
16032019,6:23:55 PM,78
16032019,6:24:05 PM,78.3
16032019,6:24:15 PM,78.4
16032019,6:24:25 PM,77.9
16032019,6:24:35 PM,77.9
16032019,6:24:45 PM,77.9
16032019,6:24:55 PM,77.2
16032019,6:25:05 PM,78.3
16032019,6:25:15 PM,77.9
16032019,6:25:25 PM,77.9
16032019,6:25:35 PM,77.9
16032019,6:25:45 PM,77.9
16032019,6:25:55 PM,77.9
16032019,6:26:05 PM,77.9
16032019,6:26:15 PM,78
16032019,6:26:25 PM,78.3
16032019,6:26:35 PM,77.9
16032019,6:26:45 PM,77.5
16032019,6:26:55 PM,77.5
16032019,6:27:05 PM,77.9
16032019,6:27:15 PM,78.4
16032019,6:27:25 PM,78.4
16032019,6:27:35 PM,77.6
16032019,6:27:45 PM,77.5
16032019,6:27:55 PM,78.4
16032019,6:28:05 PM,78
16032019,6:28:15 PM,77.5
16032019,6:28:25 PM,77.5
16032019,6:28:35 PM,77.9
16032019,6:28:45 PM,77.9
16032019,6:28:55 PM,78
16032019,6:29:05 PM,77.9
16032019,6:29:15 PM,78.4
16032019,6:29:25 PM,77.9
16032019,6:29:35 PM,77.5
16032019,6:29:45 PM,77.5
16032019,6:29:55 PM,77.1
16032019,6:30:05 PM,77.4
16032019,6:30:15 PM,78
16032019,6:30:25 PM,77.5
16032019,6:30:35 PM,77.1
16032019,6:30:45 PM,77.6
16032019,6:30:55 PM,77.5
16032019,6:31:05 PM,77.6
16032019,6:31:15 PM,77.6
16032019,6:31:25 PM,77.9
16032019,6:31:35 PM,77.5
16032019,6:31:45 PM,77.5
16032019,6:31:55 PM,77.1
16032019,6:32:05 PM,77.2
16032019,6:32:15 PM,77.1
16032019,6:32:25 PM,77.2
16032019,6:32:35 PM,77.9
16032019,6:32:45 PM,77.5
16032019,6:32:55 PM,78.3
16032019,6:33:05 PM,78.3
16032019,6:33:15 PM,77.5
16032019,6:33:25 PM,77.6
16032019,6:33:35 PM,77.9
16032019,6:33:45 PM,78
16032019,6:33:55 PM,77.9
16032019,6:34:05 PM,77.9
16032019,6:34:15 PM,77.9
16032019,6:34:25 PM,77.9
16032019,6:34:35 PM,77.9
16032019,6:34:45 PM,77.9
16032019,6:34:55 PM,77.6
16032019,6:35:05 PM,77.9
16032019,6:35:15 PM,77.6
16032019,6:35:25 PM,78
16032019,6:35:35 PM,77.1
16032019,6:35:45 PM,77.6
16032019,6:35:55 PM,77.9
16032019,6:36:05 PM,78
16032019,6:36:15 PM,77.6
16032019,6:36:25 PM,78
16032019,6:36:35 PM,77.9
16032019,6:36:45 PM,78.4
16032019,6:36:55 PM,76.6
16032019,6:37:05 PM,77.6
16032019,6:37:15 PM,78
16032019,6:37:25 PM,77.5
16032019,6:37:35 PM,77.9
16032019,6:37:45 PM,77.9
16032019,6:37:55 PM,77.5
16032019,6:38:05 PM,77.9
16032019,6:38:15 PM,77.9
16032019,6:38:25 PM,77.5
16032019,6:38:35 PM,78
16032019,6:38:45 PM,78.3
16032019,6:38:55 PM,78
16032019,6:39:05 PM,77.9
16032019,6:39:15 PM,78
16032019,6:39:25 PM,77.9
16032019,6:39:35 PM,78
16032019,6:39:45 PM,77.6
16032019,6:39:55 PM,77.1
16032019,6:40:05 PM,77.5
16032019,6:40:15 PM,77.1
16032019,6:40:25 PM,77.5
16032019,6:40:35 PM,77.1
16032019,6:40:45 PM,77.6
16032019,6:40:55 PM,77.1
16032019,6:41:05 PM,77.9
16032019,6:41:15 PM,77.6
16032019,6:41:25 PM,77.6
16032019,6:41:35 PM,78
16032019,6:41:45 PM,77.9
16032019,6:41:55 PM,78
16032019,6:42:05 PM,77.9
16032019,6:42:15 PM,77.1
16032019,6:42:25 PM,77.5
16032019,6:42:35 PM,77.6
16032019,6:42:45 PM,77.1
16032019,6:42:55 PM,77.1
16032019,6:43:05 PM,77.2
16032019,6:43:15 PM,77.1
16032019,6:43:25 PM,77.1
16032019,6:43:35 PM,77.1
16032019,6:43:45 PM,77.2
16032019,6:43:55 PM,77.2
16032019,6:44:05 PM,77.1
16032019,6:44:15 PM,77
16032019,6:44:25 PM,77.4
16032019,6:44:35 PM,78.3
16032019,6:44:45 PM,77.1
16032019,6:44:55 PM,77.1
16032019,6:45:05 PM,76.7
16032019,6:45:15 PM,78
16032019,6:45:25 PM,75.6
16032019,6:45:35 PM,64
16032019,6:45:45 PM,65
16032019,6:45:55 PM,64.1
16032019,6:46:05 PM,65
16032019,6:46:15 PM,64.7
16032019,6:46:25 PM,123.2
16032019,6:46:35 PM,115.4
16032019,6:46:45 PM,38.6
16032019,6:46:55 PM,140.6
16032019,6:47:05 PM,65.9
16032019,6:47:15 PM,134.8
16032019,6:47:25 PM,141
16032019,6:47:35 PM,117.2
16032019,6:47:45 PM,46
16032019,6:47:55 PM,125.8
16032019,6:48:05 PM,70.5
16032019,6:48:15 PM,36.9
16032019,6:48:25 PM,111.5
16032019,6:48:35 PM,70.3
16032019,6:48:45 PM,67.5
16032019,6:48:55 PM,142.5
16032019,6:49:05 PM,52
16032019,6:49:15 PM,106.2
16032019,6:49:25 PM,70.6
16032019,6:49:35 PM,136.6
16032019,6:49:45 PM,22.4
16032019,6:49:55 PM,34.8
16032019,6:50:05 PM,59.9
16032019,6:50:15 PM,129.4
16032019,6:50:25 PM,118.2
16032019,6:50:35 PM,124.8
16032019,6:50:45 PM,115.6
16032019,6:50:55 PM,133.3
16032019,6:51:05 PM,412.7
16032019,6:51:15 PM,91.7
16032019,6:51:25 PM,147
16032019,6:51:35 PM,118
16032019,6:51:45 PM,413.1
16032019,6:51:55 PM,105.1
16032019,6:52:05 PM,139.1
16032019,6:52:15 PM,120
16032019,6:52:25 PM,140.7
16032019,6:52:35 PM,116
16032019,6:52:45 PM,96.3
16032019,6:52:55 PM,106.7
16032019,6:53:05 PM,140.8
16032019,6:53:15 PM,132.1
16032019,6:53:25 PM,110.4
16032019,6:53:35 PM,111.9
16032019,6:53:45 PM,122.9
16032019,6:53:55 PM,99.3
16032019,6:54:05 PM,117.8
16032019,6:54:15 PM,133.4
16032019,6:54:25 PM,135.5
16032019,6:54:35 PM,149.6
16032019,6:54:45 PM,118.2
16032019,6:54:55 PM,132.6
16032019,6:55:05 PM,121.9
16032019,6:55:15 PM,148.4
16032019,6:55:25 PM,120.2
16032019,6:55:35 PM,219.1
16032019,6:55:45 PM,144.3
16032019,6:55:55 PM,103.3
16032019,6:56:05 PM,141.5
16032019,6:56:15 PM,111
16032019,6:56:25 PM,128.3
16032019,6:56:35 PM,123.7
16032019,6:56:45 PM,146.6
16032019,6:56:55 PM,168.1
16032019,6:57:05 PM,140
16032019,6:57:15 PM,101.9
16032019,6:57:25 PM,93.9
16032019,6:57:35 PM,117
16032019,6:57:45 PM,83.5
16032019,6:57:55 PM,139.8
16032019,6:58:05 PM,120.7
16032019,6:58:15 PM,20.9
16032019,6:58:25 PM,30.7
16032019,6:58:35 PM,166.2
16032019,6:58:45 PM,166.3
16032019,6:58:55 PM,167.1
16032019,6:59:05 PM,167.1
16032019,6:59:15 PM,166.9
16032019,6:59:25 PM,167
16032019,6:59:35 PM,165.9
16032019,6:59:45 PM,167.2
16032019,6:59:55 PM,167.6
16032019,7:00:05 PM,165.9
16032019,7:00:15 PM,167.6
16032019,7:00:25 PM,166.7
16032019,7:00:35 PM,165.9
16032019,7:00:45 PM,168
16032019,7:00:55 PM,167.1
16032019,7:01:05 PM,167.5
16032019,7:01:15 PM,165.3
16032019,7:01:25 PM,166.1
16032019,7:01:35 PM,166.1
16032019,7:01:45 PM,167.9
16032019,7:01:55 PM,167.1
16032019,7:02:05 PM,165.7
16032019,7:02:15 PM,167.1
16032019,7:02:25 PM,165.8
16032019,7:02:35 PM,166.2
16032019,7:02:45 PM,166.7
16032019,7:02:55 PM,168.3
16032019,7:03:05 PM,166.7
16032019,7:03:15 PM,167
16032019,7:03:25 PM,166.2
16032019,7:03:35 PM,166.2
16032019,7:03:45 PM,165.8
16032019,7:03:55 PM,166.5
16032019,7:04:05 PM,166.2
16032019,7:04:15 PM,165.7
16032019,7:04:25 PM,166.1
16032019,7:04:35 PM,166.2
16032019,7:04:45 PM,166.7
16032019,7:04:55 PM,166.8
16032019,7:05:05 PM,166.8
16032019,7:05:15 PM,165.9
16032019,7:05:25 PM,166.4
16032019,7:05:35 PM,167.2
16032019,7:05:45 PM,166.4
16032019,7:05:55 PM,166.3
16032019,7:06:05 PM,167.2
16032019,7:06:15 PM,167.1
16032019,7:06:25 PM,166.4
16032019,7:06:35 PM,166.3
16032019,7:06:45 PM,166.4
16032019,7:06:55 PM,168
16032019,7:07:05 PM,167.6
16032019,7:07:15 PM,166.4
16032019,7:07:25 PM,168.1
16032019,7:07:35 PM,168.1
16032019,7:07:45 PM,166.3
16032019,7:07:55 PM,166.2
16032019,7:08:05 PM,167.6
16032019,7:08:15 PM,165.8
16032019,7:08:25 PM,166.7
16032019,7:08:35 PM,166.2
16032019,7:08:45 PM,166.7
16032019,7:08:55 PM,165.9
16032019,7:09:05 PM,166.7
16032019,7:09:15 PM,166.6
16032019,7:09:25 PM,165.8
16032019,7:09:35 PM,166.2
16032019,7:09:45 PM,166.7
16032019,7:09:55 PM,167.2
16032019,7:10:05 PM,167.3
16032019,7:10:15 PM,166.4
16032019,7:10:25 PM,166.8
16032019,7:10:35 PM,166.4
16032019,7:10:45 PM,167.6
16032019,7:10:55 PM,166.8
16032019,7:11:05 PM,166.7
16032019,7:11:15 PM,167.6
16032019,7:11:25 PM,167.6
16032019,7:11:35 PM,165.9
16032019,7:11:45 PM,166.3
16032019,7:11:55 PM,166.3
16032019,7:12:05 PM,167.2
16032019,7:12:15 PM,166.8
16032019,7:12:25 PM,167.1
16032019,7:12:35 PM,166.7
16032019,7:12:45 PM,166.7
16032019,7:12:55 PM,166.4
16032019,7:13:05 PM,167.5
16032019,7:13:15 PM,166.7
16032019,7:13:25 PM,166.3
16032019,7:13:35 PM,167.2
16032019,7:13:45 PM,167.2
16032019,7:13:55 PM,166.3
16032019,7:14:05 PM,166.7
16032019,7:14:15 PM,166.7
16032019,7:14:25 PM,165.9
16032019,7:14:35 PM,165.9
16032019,7:14:45 PM,165.9
16032019,7:14:55 PM,167.6
16032019,7:15:05 PM,167.5
16032019,7:15:15 PM,167.9
16032019,7:15:25 PM,166.3
16032019,7:15:35 PM,167
16032019,7:15:45 PM,166.7
16032019,7:15:55 PM,166.2
16032019,7:16:05 PM,165.8
16032019,7:16:15 PM,166.7
16032019,7:16:25 PM,166.2
16032019,7:16:35 PM,166.2
16032019,7:16:45 PM,167.4
16032019,7:16:55 PM,166.6
16032019,7:17:05 PM,166.2
16032019,7:17:15 PM,166.7
16032019,7:17:25 PM,166.2
16032019,7:17:35 PM,165.8
16032019,7:17:45 PM,167.5
16032019,7:17:55 PM,166.3
16032019,7:18:05 PM,167.9
16032019,7:18:15 PM,166.6
16032019,7:18:25 PM,167
16032019,7:18:35 PM,166.6
16032019,7:18:45 PM,166.2
16032019,7:18:55 PM,165.8
16032019,7:19:05 PM,168
16032019,7:19:15 PM,166.2
16032019,7:19:25 PM,166.2
16032019,7:19:35 PM,167.1
16032019,7:19:45 PM,165.4
16032019,7:19:55 PM,167.5
16032019,7:20:05 PM,168.4
16032019,7:20:15 PM,166.7
16032019,7:20:25 PM,168.3
16032019,7:20:35 PM,165.7
16032019,7:20:45 PM,166.7
16032019,7:20:55 PM,165.8
16032019,7:21:05 PM,168.4
16032019,7:21:15 PM,167.9
16032019,7:21:25 PM,165.8
16032019,7:21:35 PM,168.5
16032019,7:21:45 PM,168.4
16032019,7:21:55 PM,168
16032019,7:22:05 PM,166.6
16032019,7:22:15 PM,166.2
16032019,7:22:25 PM,168.7
16032019,7:22:35 PM,166.6
16032019,7:22:45 PM,167
16032019,7:22:55 PM,166.1
16032019,7:23:05 PM,167
16032019,7:23:15 PM,166.7
16032019,7:23:25 PM,165.3
16032019,7:23:35 PM,167
16032019,7:23:45 PM,165.7
16032019,7:23:55 PM,166.3
16032019,7:24:05 PM,166.6
16032019,7:24:15 PM,165.8
16032019,7:24:25 PM,165.8
16032019,7:24:35 PM,167.1
16032019,7:24:45 PM,166.2
16032019,7:24:55 PM,166.2
16032019,7:25:05 PM,166.7
16032019,7:25:15 PM,165.8
16032019,7:25:25 PM,167.5
16032019,7:25:35 PM,168
16032019,7:25:45 PM,164.9
16032019,7:25:55 PM,165.7
16032019,7:26:05 PM,167.2
16032019,7:26:15 PM,166.7
16032019,7:26:25 PM,166.6
16032019,7:26:35 PM,167
16032019,7:26:45 PM,165.8
16032019,7:26:55 PM,166.2
16032019,7:27:05 PM,166.2
16032019,7:27:15 PM,166.2
16032019,7:27:25 PM,165.8
16032019,7:27:35 PM,166.6
16032019,7:27:45 PM,166.2
16032019,7:27:55 PM,166.6
16032019,7:28:05 PM,166.1
16032019,7:28:15 PM,166.6
16032019,7:28:25 PM,165.8
16032019,7:28:35 PM,166.7
16032019,7:28:45 PM,168
16032019,7:28:55 PM,167.1
16032019,7:29:05 PM,165.9
16032019,7:29:15 PM,165.8
16032019,7:29:25 PM,166.2
16032019,7:29:35 PM,165.6
16032019,7:29:45 PM,165.7
16032019,7:29:55 PM,166.6
16032019,7:30:05 PM,166.2
16032019,7:30:15 PM,165.8
16032019,7:30:25 PM,167.2
16032019,7:30:35 PM,165.4
16032019,7:30:45 PM,166.5
16032019,7:30:55 PM,166.2
16032019,7:31:05 PM,165.3
16032019,7:31:15 PM,166.7
16032019,7:31:25 PM,165.8
16032019,7:31:35 PM,166.2
16032019,7:31:45 PM,166.6
16032019,7:31:55 PM,167.9
16032019,7:32:05 PM,165.8
16032019,7:32:15 PM,167.4
16032019,7:32:25 PM,166.6
16032019,7:32:35 PM,166.5
16032019,7:32:45 PM,167.1
16032019,7:32:55 PM,165.8
16032019,7:33:05 PM,165.9
16032019,7:33:15 PM,165.8
16032019,7:33:25 PM,166.2
16032019,7:33:35 PM,166.2
16032019,7:33:45 PM,166.2
16032019,7:33:55 PM,166.2
16032019,7:34:05 PM,167.9
16032019,7:34:15 PM,167.1
16032019,7:34:25 PM,165.7
16032019,7:34:35 PM,166.2
16032019,7:34:45 PM,165.9
16032019,7:34:55 PM,165.8
16032019,7:35:05 PM,165.8
16032019,7:35:15 PM,166.7
16032019,7:35:25 PM,165.8
16032019,7:35:35 PM,166
16032019,7:35:45 PM,165.7
16032019,7:35:55 PM,165.8
16032019,7:36:05 PM,167.9
16032019,7:36:15 PM,165.8
16032019,7:36:25 PM,166.3
16032019,7:36:35 PM,167.9
16032019,7:36:45 PM,167.4
16032019,7:36:55 PM,167.5
16032019,7:37:05 PM,168
16032019,7:37:15 PM,166.2
16032019,7:37:25 PM,166.7
16032019,7:37:35 PM,167.5
16032019,7:37:45 PM,166.3
16032019,7:37:55 PM,167.9
16032019,7:38:05 PM,165.7
16032019,7:38:15 PM,165.8
16032019,7:38:25 PM,166.3
16032019,7:38:35 PM,166.7
16032019,7:38:45 PM,166.6
16032019,7:38:55 PM,166.2
16032019,7:39:05 PM,166.2
16032019,7:39:15 PM,166.6
16032019,7:39:25 PM,166.7
16032019,7:39:35 PM,166.2
16032019,7:39:45 PM,166.2
16032019,7:39:55 PM,166.6
16032019,7:40:05 PM,165.7
16032019,7:40:15 PM,166.2
16032019,7:40:25 PM,166.2
16032019,7:40:35 PM,166.1
16032019,7:40:45 PM,166.7
16032019,7:40:55 PM,166.1
16032019,7:41:05 PM,166.2
16032019,7:41:15 PM,166.3
16032019,7:41:25 PM,165.7
16032019,7:41:35 PM,165.7
16032019,7:41:45 PM,166.3
16032019,7:41:55 PM,165.3
16032019,7:42:05 PM,166.7
16032019,7:42:15 PM,166.7
16032019,7:42:25 PM,166.2
16032019,7:42:35 PM,167.1
16032019,7:42:45 PM,166.6
16032019,7:42:55 PM,165.8
16032019,7:43:05 PM,165.7
16032019,7:43:15 PM,166.2
16032019,7:43:25 PM,167.1
16032019,7:43:35 PM,166.1
16032019,7:43:45 PM,168
16032019,7:43:55 PM,166.6
16032019,7:44:05 PM,166.7
16032019,7:44:15 PM,165.8
16032019,7:44:25 PM,166.7
16032019,7:44:35 PM,166.2
16032019,7:44:45 PM,166.2
16032019,7:44:55 PM,166.2
16032019,7:45:05 PM,166.6
16032019,7:45:15 PM,168.4
16032019,7:45:25 PM,166.2
16032019,7:45:35 PM,165.8
16032019,7:45:45 PM,167.2
16032019,7:45:55 PM,165.8
16032019,7:46:05 PM,166.2
16032019,7:46:15 PM,166.7
16032019,7:46:25 PM,166.3
16032019,7:46:35 PM,165.3
16032019,7:46:45 PM,168.3
16032019,7:46:55 PM,167.1
16032019,7:47:05 PM,166.1
16032019,7:47:15 PM,165.8
16032019,7:47:25 PM,168.4
16032019,7:47:35 PM,166.3
16032019,7:47:45 PM,165.8
16032019,7:47:55 PM,166.3
16032019,7:48:05 PM,166.7
16032019,7:48:15 PM,166.7
16032019,7:48:25 PM,165.9
16032019,7:48:35 PM,166.7
16032019,7:48:45 PM,167.1
16032019,7:48:55 PM,166.6
16032019,7:49:05 PM,166.6
16032019,7:49:15 PM,166.6
16032019,7:49:25 PM,165.4
16032019,7:49:35 PM,166.2
16032019,7:49:45 PM,167.6
16032019,7:49:55 PM,165.8
16032019,7:50:05 PM,166.7
16032019,7:50:15 PM,165.8
16032019,7:50:25 PM,166.2
16032019,7:50:35 PM,165.8
16032019,7:50:45 PM,165.7
16032019,7:50:55 PM,166.2
16032019,7:51:05 PM,165.7
16032019,7:51:15 PM,166.2
16032019,7:51:25 PM,165.8
16032019,7:51:35 PM,166.2
16032019,7:51:45 PM,166.2
16032019,7:51:55 PM,166.2
16032019,7:52:05 PM,166.6
16032019,7:52:15 PM,165.8
16032019,7:52:25 PM,167.1
16032019,7:52:35 PM,166.7
16032019,7:52:45 PM,166.2
16032019,7:52:55 PM,168.4
16032019,7:53:05 PM,166.2
16032019,7:53:15 PM,165.7
16032019,7:53:25 PM,166.1
16032019,7:53:35 PM,167
16032019,7:53:45 PM,168.4
16032019,7:53:55 PM,166.7
16032019,7:54:05 PM,166.3
16032019,7:54:15 PM,165.8
16032019,7:54:25 PM,166.7
16032019,7:54:35 PM,168
16032019,7:54:45 PM,168.8
16032019,7:54:55 PM,167
16032019,7:55:05 PM,167.1
16032019,7:55:15 PM,165.7
16032019,7:55:25 PM,166.2
16032019,7:55:35 PM,167.2
16032019,7:55:45 PM,166.6
16032019,7:55:55 PM,167
16032019,7:56:05 PM,165.8
16032019,7:56:15 PM,165.4
16032019,7:56:25 PM,166.2
16032019,7:56:35 PM,165.7
16032019,7:56:45 PM,165.9
16032019,7:56:55 PM,168
16032019,7:57:05 PM,166.7
16032019,7:57:15 PM,166.3
16032019,7:57:25 PM,166.2
16032019,7:57:35 PM,166.7
16032019,7:57:45 PM,165.8
16032019,7:57:55 PM,167.6
16032019,7:58:05 PM,166.1
16032019,7:58:15 PM,168
16032019,7:58:25 PM,166
16032019,7:58:35 PM,165.9
16032019,7:58:45 PM,166.1
16032019,7:58:55 PM,166.2
16032019,7:59:05 PM,165.8
16032019,7:59:15 PM,168.1
16032019,7:59:25 PM,166.2
16032019,7:59:35 PM,165.6
16032019,7:59:45 PM,165.3
16032019,7:59:55 PM,166.2
16032019,8:00:05 PM,166.2
16032019,8:00:15 PM,167.4
16032019,8:00:25 PM,166.9
16032019,8:00:35 PM,166.2
16032019,8:00:45 PM,166.6
16032019,8:00:55 PM,166.1
16032019,8:01:05 PM,167.4
16032019,8:01:15 PM,166.5
16032019,8:01:25 PM,167.8
16032019,8:01:35 PM,166.1
16032019,8:01:45 PM,166.1
16032019,8:01:55 PM,166.2
16032019,8:02:05 PM,167.1
16032019,8:02:15 PM,165.8
16032019,8:02:25 PM,165.8
16032019,8:02:35 PM,165.7
16032019,8:02:45 PM,167.8
16032019,8:02:55 PM,166.1
16032019,8:03:05 PM,167
16032019,8:03:15 PM,166.5
16032019,8:03:25 PM,165.8
16032019,8:03:35 PM,166.6
16032019,8:03:45 PM,165.8
16032019,8:03:55 PM,165.7
16032019,8:04:05 PM,165.6
16032019,8:04:15 PM,165.7
16032019,8:04:25 PM,165.7
16032019,8:04:35 PM,166.6
16032019,8:04:45 PM,166.7
16032019,8:04:55 PM,166.1
16032019,8:05:05 PM,166.1
16032019,8:05:15 PM,166.6
16032019,8:05:25 PM,168.7
16032019,8:05:35 PM,167.9
16032019,8:05:45 PM,166.2
16032019,8:05:55 PM,166.2
16032019,8:06:05 PM,143.8
16032019,8:06:15 PM,165.7
16032019,8:06:25 PM,-8.1
16032019,8:06:35 PM,166.2
16032019,8:06:45 PM,-8.8
16032019,8:06:55 PM,166.9
16032019,8:07:05 PM,41.3
16032019,8:07:15 PM,189.6
16032019,8:07:25 PM,189.2
16032019,8:07:35 PM,51.4
16032019,8:07:45 PM,47.6
16032019,8:07:55 PM,48.5
16032019,8:08:05 PM,49.2
16032019,8:08:15 PM,42.8
16032019,8:08:25 PM,44.7
16032019,8:08:35 PM,353.5
16032019,8:08:45 PM,43.9
16032019,8:08:55 PM,140.6
16032019,8:09:05 PM,38.2
16032019,8:09:15 PM,132.4
16032019,8:09:25 PM,46.2
16032019,8:09:35 PM,357.6
16032019,8:09:45 PM,101.9
16032019,8:09:55 PM,39.5
16032019,8:10:05 PM,115.7
16032019,8:10:15 PM,39
16032019,8:10:25 PM,35
16032019,8:10:35 PM,180.7
16032019,8:10:45 PM,24.1
16032019,8:10:55 PM,169.5
16032019,8:11:05 PM,34.3
16032019,8:11:15 PM,41.3
16032019,8:11:25 PM,41.2
16032019,8:11:35 PM,40.9
16032019,8:11:45 PM,151.3
16032019,8:11:55 PM,36.9
16032019,8:12:05 PM,158.7
16032019,8:12:15 PM,39.3
16032019,8:12:25 PM,43.1
16032019,8:12:35 PM,43.6
16032019,8:12:45 PM,37.3
16032019,8:12:55 PM,91.8
16032019,8:13:05 PM,122.3
16032019,8:13:15 PM,23
16032019,8:13:25 PM,124.2
16032019,8:13:35 PM,36.6
16032019,8:13:45 PM,40.4
16032019,8:13:55 PM,186.2
16032019,8:14:05 PM,142.1
16032019,8:14:15 PM,41
16032019,8:14:25 PM,47.9
16032019,8:14:35 PM,46
16032019,8:14:45 PM,42.2
16032019,8:14:55 PM,128.9
16032019,8:15:05 PM,354.7
16032019,8:15:15 PM,124.1
16032019,8:15:25 PM,20.5
16032019,8:15:35 PM,166.5
16032019,8:15:45 PM,132.5
16032019,8:15:55 PM,20.8
16032019,8:16:05 PM,182.1
16032019,8:16:15 PM,34.5
16032019,8:16:25 PM,137.4
16032019,8:16:35 PM,35.5
16032019,8:16:45 PM,38.8
16032019,8:16:55 PM,31.1
16032019,8:17:05 PM,189.2
16032019,8:17:15 PM,188.4
16032019,8:17:25 PM,188.8
16032019,8:17:35 PM,189.6
16032019,8:17:45 PM,188.4
16032019,8:17:55 PM,112.7
16032019,8:18:05 PM,29.1
16032019,8:18:15 PM,189.2
16032019,8:18:25 PM,188.4
16032019,8:18:35 PM,129.8
16032019,8:18:45 PM,31
16032019,8:18:55 PM,43.7
16032019,8:19:05 PM,39.9
16032019,8:19:15 PM,36.6
16032019,8:19:25 PM,39.8
